"Статус сверки";"Артикул";"Номенклатура Excel";"Номенклатура 1С";"Единица Excel";"Единица 1С";"Тип Excel";"Вид номенклатуры 1С";"Тип номенклатуры 1С";"Плановая цена Excel";"Плановая цена 1С";"Дата цены 1С";"Ассортимент Excel";"Ассортимент 1С";"Группировка бренда Excel";"Группировка бренда 1С"
"OK";"OMF001";"O! My faceСыворотка для лица с морским коллагеном и пептидами 30 мл";"O! My faceСыворотка для лица с морским коллагеном и пептидами 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"30.72";"30,72";"2025-12-17T16:23:50";"АРХИВ";"АРХИВ";"СТМ";"СТМ"
"OK";"OKEA011_1";"O’CARE  Биовосстанавливающая сыворотка для лица, 15 кг";"O’CARE  Биовосстанавливающая сыворотка для лица, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"6651.36";"6651,36";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA011";"O’CARE  Биовосстанавливающая сыворотка для лица, 30 мл";"O’CARE  Биовосстанавливающая сыворотка для лица, 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"21.57";"21,57";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA001";"O’CARE  Гидрофильное масло, 100 мл";"O’CARE  Гидрофильное масло, 100 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"48.06";"48,06";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA002";"O’CARE  Пилинг-скатка, 100 мл";"O’CARE  Пилинг-скатка, 100 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"25.04";"25,04";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA018";"O’CARE Восстанавливающий крем для лица 3 в 1 HERO's, 50 мл";"O’CARE Восстанавливающий крем для лица 3 в 1 HERO's, 50 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"НОВИНКА";"НОВИНКА";"СТМ";"СТМ"
"OK";"OKEA018_1";"O’CARE Восстанавливающий крем для лица 3 в 1 HERO's, кг";"O’CARE Восстанавливающий крем для лица 3 в 1 HERO's, кг";"кг";"кг";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"НОВИНКА";"НОВИНКА";"СТМ";"СТМ"
"OK";"OKEA019";"O’CARE Детокс-гель для очищения кожи HERO'S";"O’CARE Детокс-гель для очищения кожи HERO'S";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"НОВИНКА";"НОВИНКА";"СТМ";"СТМ"
"OK";"OKEA019_1";"O’CARE Детокс-гель для очищения кожи HERO'S, кг";"O’CARE Детокс-гель для очищения кожи HERO'S, кг";"кг";"кг";"Готовая продукция";"Готовая продукция";"Товар";"";;"";"НОВИНКА";"НОВИНКА";"СТМ";"СТМ"
"OK";"OKEA007_1";"O’CARE Крем биоармирующий лифтинг крем, 15 кг";"O’CARE Крем биоармирующий лифтинг крем, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"15555.73";"15555,73";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA007";"O’CARE Крем биоармирующий лифтинг крем, 50 мл";"O’CARE Крем биоармирующий лифтинг крем, 50 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"57.77";"57,77";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA006_1";"O’CARE Крем биовосстанавливающий, 15 кг";"O’CARE Крем биовосстанавливающий, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"12642.36";"12642,36";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA006";"O’CARE Крем биовосстанавливающий, 50 мл";"O’CARE Крем биовосстанавливающий, 50 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"49.03";"49,03";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA008_1";"O’CARE Крем корректирующий, 15 кг";"O’CARE Крем корректирующий, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"4212.3500000000004";"4212,35";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA008";"O’CARE Крем корректирующий, 50 мл";"O’CARE Крем корректирующий, 50 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"23.74";"23,74";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA014";"O’CARE Пенка для умывания лица, 150 мл";"O’CARE Пенка для умывания лица, 150 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"39.61";"39,61";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA010_1";"O’CARE Пептидная лифтинг сыворотка, 15 кг";"O’CARE Пептидная лифтинг сыворотка, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"14791.51";"14791,51";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA010";"O’CARE Пептидная лифтинг сыворотка, 30 мл";"O’CARE Пептидная лифтинг сыворотка, 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"36.22";"36,22";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA016";"O’CARE Пептидный крем для кожи вокруг глаз HERO's, 15 мл";"O’CARE Пептидный крем для кожи вокруг глаз HERO's, 15 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"22.18";"22,18";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA005";"O’CARE Пилинг для лица интенсивный, 30 мл";"O’CARE Пилинг для лица интенсивный, 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"17.37";"17,37";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA004";"O’CARE Пилинг для лица обновляющий, 30 мл";"O’CARE Пилинг для лица обновляющий, 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"14.47";"14,47";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA015";"O’CARE Солнцезащитное масло для тела, 110 мл";"O’CARE Солнцезащитное масло для тела, 110 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"66.22";"66,22";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA013";"O’CARE Солнцезащитный стик для лица, 15 мл";"O’CARE Солнцезащитный стик для лица, 15 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"43.47";"43,47";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA017";"O’CARE Тоник для жирной и проблемной кожи лица, 150 мл";"O’CARE Тоник для жирной и проблемной кожи лица, 150 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"22.84";"22,84";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA009_1";"O’CARE Увлажняющая сыворотка, 15 кг";"O’CARE Увлажняющая сыворотка, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"10143.66";"10143,66";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA009";"O’CARE Увлажняющая сыворотка, 30 мл";"O’CARE Увлажняющая сыворотка, 30 мл";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"27.93";"27,93";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA003_1";"O’CARE Энзимная пудра для умывания, 15 кг";"O’CARE Энзимная пудра для умывания, 15 кг";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"13134.45";"13134,45";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
"OK";"OKEA003";"O’CARE Энзимная пудра для умывания, 50 г";"O’CARE Энзимная пудра для умывания, 50 г";"шт";"шт";"Готовая продукция";"Готовая продукция";"Товар";"53.21";"53,21";"2025-12-17T16:23:50";"Основной ассортимент";"Основной ассортимент";"СТМ";"СТМ"
